ms_since_boot,temp_C,press_Pa # long run op 4 sept
2012027,25.00,1012.40
2012838,25.06,1012.37
2013648,25.06,1012.45
2014459,25.06,1012.40
2015269,25.06,1012.40
2016079,25.06,1012.46
2016890,25.06,1012.46
2017700,25.06,1012.43
2018511,25.06,1012.53
2019324,25.00,1012.51
2020135,25.06,1012.55
2020945,25.06,1012.51
2021756,25.06,1012.52
2022566,25.06,1012.53
2023377,25.06,1012.54
2024187,25.06,1012.57
2024998,25.06,1012.58
2025808,25.06,1012.57
2026619,25.00,1012.56
2027429,25.06,1012.58
2028240,25.06,1012.57
2029050,25.06,1012.58
2029861,25.06,1012.54
2030671,25.06,1012.56
2031481,25.06,1012.54
2032292,25.06,1012.56
2033103,25.06,1012.51
2033913,25.06,1012.53
2034724,25.06,1012.55
2035534,25.06,1012.53
2036345,25.06,1012.47
2037155,25.06,1012.50
2037969,25.06,1012.49
2038779,25.06,1012.49
2039590,25.06,1012.51
2040400,25.06,1012.24
2041211,25.06,1010.82
2042021,25.06,1010.15
2042832,25.06,1009.84
2043643,25.06,1009.84
2044453,25.06,1009.82
2045264,25.06,1009.83
2046074,25.06,1009.84
2046885,25.06,1132.24
2047695,25.12,1275.56
2048506,25.37,1401.84
2049316,25.56,1414.07
2050127,25.69,1414.24
2050937,25.75,1414.49
2051748,25.81,1414.72
2052558,25.87,1414.84
2053369,25.94,1414.95
2054179,25.94,1415.08
2054990,26.00,1415.30
2055803,26.00,1415.33
2056614,26.06,1415.46
2057424,26.12,1415.54
2058235,26.12,1415.60
2059045,26.12,1415.70
2059856,26.19,1415.73
2060666,26.19,1415.85
2061477,26.25,1415.91
2062287,26.25,1415.96
2063098,26.25,1415.99
2063908,26.25,1416.10
2064719,26.25,1416.09
2065529,26.31,1416.15
2066340,26.31,1416.24
2067150,26.31,1416.27
2067961,26.31,1416.30
2068771,26.37,1416.39
2069582,26.37,1416.39
2070392,26.37,1416.46
2071203,26.37,1416.45
2072013,26.37,1416.54
2072824,26.44,1416.51
2073637,26.44,1416.56
2074448,26.44,1416.59
2075259,26.44,1416.62
2076070,26.44,1416.66
2076880,26.44,1416.72
2077691,26.44,1416.65
2078502,26.44,1416.74
2079313,26.50,1416.69
2080124,26.44,1416.67
2080934,26.44,1416.63
2081745,26.44,1416.62
2082556,26.44,1416.61
2083367,26.44,1416.63
2084178,26.44,1416.59
2084988,26.44,1416.64
2085799,26.44,1416.65
2086610,26.44,1416.66
2087421,26.44,1416.69
2088232,26.44,1416.66
2089042,26.44,1416.64
2089853,26.44,1416.66
2090664,26.44,1416.62
2091477,26.44,1416.67
2092288,26.44,1416.61
2093099,26.44,1416.63
2093910,26.44,1416.63
2094721,26.44,1416.63
2095531,26.44,1416.63
2096342,26.44,1416.58
2097153,26.44,1416.58
2097964,26.44,1416.58
2098775,26.44,1416.55
2099585,26.44,1416.56
2100396,26.44,1416.64
2101207,26.44,1416.56
2102018,26.44,1416.57
2102829,26.44,1416.55
2103640,26.44,1416.54
2104451,26.44,1416.52
2105261,26.44,1416.51
2106072,26.44,1416.51
2106883,26.37,1416.47
2107694,26.37,1416.49
2108505,26.37,1416.44
2109316,26.37,1416.47
2110129,26.37,1416.44
2110940,26.37,1416.42
2111751,26.37,1416.40
2112562,26.37,1416.42
2113373,26.37,1416.46
2114183,26.37,1416.39
2114994,26.37,1416.38
2115805,26.37,1416.40
2116615,26.37,1416.40
2117426,26.37,1416.38
2118237,26.37,1416.32
2119048,26.31,1416.32
2119858,26.37,1416.32
2120669,26.31,1416.30
2121480,26.31,1416.28
2122291,26.37,1416.28
2123101,26.31,1416.27
2123912,26.31,1416.30
2124723,26.31,1416.24
2125534,26.31,1416.20
2126344,26.31,1416.23
2127155,26.31,1416.16
2127969,26.31,1416.21
2128780,26.31,1416.18
2129590,26.31,1416.13
2130401,26.31,1416.11
2131212,26.31,1416.13
2132023,26.31,1416.13
2132833,26.25,1416.07
2133644,26.31,1416.06
2134455,26.25,1416.07
2135266,26.25,1416.01
2136076,26.25,1416.06
2136887,26.25,1416.00
2137698,26.25,1416.02
2138509,26.25,1415.97
2139319,26.25,1416.03
2140130,26.25,1415.98
2140941,26.25,1415.96
2141752,26.25,1415.88
2142562,26.25,1415.94
2143373,26.19,1415.91
2144184,26.25,1415.91
2144994,26.19,1415.86
2145808,26.19,1415.83
2146619,26.19,1415.87
2147430,26.25,1415.81
2148241,26.19,1415.82
2149052,26.19,1415.88
2149862,26.19,1415.79
2150673,26.19,1415.81
2151484,26.19,1415.76
2152295,26.19,1415.77
2153106,26.19,1415.73
2153917,26.19,1415.75
2154727,26.19,1415.72
2155538,26.19,1415.74
2156349,26.19,1415.70
2157160,26.12,1415.68
2157971,26.12,1415.69
2158782,26.12,1415.64
2159592,26.12,1415.63
2160403,26.12,1415.61
2161214,26.12,1415.59
2162025,26.12,1415.65
2162836,26.12,1415.60
2163646,26.12,1415.59
2164455,26.12,1415.57
2165266,26.12,1415.56
2166076,26.12,1415.55
2166887,26.12,1415.52
2167698,26.12,1415.49
2168509,26.12,1415.51
2169319,26.12,1415.45
2170130,26.12,1415.48
2170941,26.06,1415.46
2171751,26.06,1415.45
2172562,26.06,1415.43
2173373,26.06,1415.44
2174184,26.06,1415.40
2174994,26.06,1415.40
2175805,26.06,1415.36
2176616,26.06,1415.34
2177427,26.06,1415.33
2178238,26.06,1415.31
2179048,26.06,1415.32
2179859,26.06,1415.30
2180670,26.00,1415.29
2181481,26.06,1415.26
2182295,26.06,1415.23
2183106,26.00,1415.26
2183916,26.00,1415.23
2184727,26.00,1415.28
2185538,26.00,1415.23
2186349,26.00,1415.21
2187159,26.00,1415.19
2187970,26.00,1415.19
2188781,26.00,1415.19
2189592,26.00,1415.17
2190403,26.00,1415.16
2191213,26.00,1415.14
2192024,26.00,1415.16
2192835,26.00,1415.08
2193646,26.00,1415.11
2194457,26.00,1415.11
2195268,26.00,1415.08
2196078,25.94,1415.08
2196889,25.94,1415.06
2197700,25.94,1415.09
2198511,25.94,1415.00
2199322,25.94,1415.04
2200135,25.94,1415.04
2200946,25.94,1415.04
2201757,25.94,1415.02
2202568,25.94,1415.01
2203378,25.94,1415.00
2204189,25.94,1414.98
2205000,25.94,1414.97
2205811,25.94,1414.97
2206621,25.94,1414.95
2207432,25.94,1414.95
2208243,25.94,1414.90
2209054,25.94,1414.93
2209864,25.94,1414.89
2210675,25.87,1414.89
2211486,25.87,1414.87
2212297,25.94,1414.87
2213108,25.87,1414.85
2213918,25.87,1414.82
2214729,25.87,1414.81
2215540,25.87,1414.78
2216351,25.87,1414.81
2217162,25.87,1414.80
2217976,25.87,1414.78
2218787,25.87,1414.78
2219598,25.87,1414.73
2220409,25.87,1414.74
2221220,25.87,1414.76
2222031,25.87,1414.74
2222842,25.87,1414.73
2223653,25.87,1414.73
2224464,25.87,1414.72
2225275,25.81,1414.69
2226087,25.87,1414.65
2226898,25.81,1414.64
2227709,25.81,1414.68
2228520,25.81,1414.66
2229331,25.87,1414.64
2230142,25.81,1414.63
2230953,25.81,1414.63
2231764,25.81,1414.61
2232575,25.81,1414.65
2233386,25.81,1414.56
2234198,25.81,1414.57
2235009,25.81,1414.60
2235820,25.81,1414.58
2236634,25.81,1414.55
2237445,25.81,1414.53
2238256,25.81,1414.52
2239068,25.81,1414.55
2239879,25.81,1414.55
2240690,25.81,1414.49
2241501,25.81,1414.46
2242312,25.81,1414.49
2243123,25.81,1414.44
2243934,25.81,1414.44
2244745,25.75,1414.47
2245557,25.75,1414.42
2246368,25.75,1414.41
2247179,25.75,1414.41
2247990,25.75,1414.44
2248801,25.75,1414.36
2249612,25.75,1414.42
2250423,25.75,1414.35
2251234,25.75,1414.37
2252046,25.75,1414.37
2252857,25.75,1414.40
2253668,25.75,1414.35
2254482,25.75,1414.28
2255293,25.75,1414.33
2256105,25.75,1414.31
2256916,25.75,1414.29
2257727,25.75,1414.30
2258538,25.75,1414.30
2259349,25.75,1414.31
2260160,25.75,1414.28
2260972,25.69,1414.28
2261783,25.69,1414.33
2262594,25.69,1414.26
2263405,25.69,1414.22
2264216,25.69,1414.24
2265027,25.69,1414.21
2265838,25.69,1414.22
2266649,25.69,1414.18
2267460,25.69,1414.19
2268271,25.69,1414.21
2269082,25.69,1414.18
2269893,25.69,1414.19
2270704,25.69,1414.21
2271515,25.69,1414.19
2272330,25.69,1414.15
2273141,25.69,1414.08
2273952,25.69,1414.13
2274763,25.69,1414.16
2275574,25.69,1414.15
2276385,25.69,1414.15
2277196,25.69,1414.13
2278008,25.69,1414.11
2278819,25.62,1414.10
2279630,25.69,1414.06
2280441,25.69,1414.05
2281252,25.62,1414.06
2282063,25.69,1414.04
2282874,25.69,1414.04
2283686,25.62,1414.06
2284497,25.62,1414.04
2285308,25.62,1414.02
2286119,25.62,1414.05
2286930,25.62,1414.02
2287741,25.62,1413.97
2288553,25.62,1413.97
2289364,25.62,1414.03
2290178,25.62,1413.99
2290989,25.62,1413.97
2291800,25.62,1413.97
2292611,25.62,1413.96
2293423,25.62,1413.96
2294234,25.62,1413.94
2295045,25.62,1413.94
2295856,25.62,1413.98
2296667,25.62,1413.94
2297478,25.62,1413.93
2298289,25.62,1413.92
2299101,25.62,1413.93
2299912,25.62,1413.93
2300723,25.62,1413.85
2301534,25.62,1413.87
2302345,25.56,1413.86
2303156,25.56,1413.90
2303968,25.62,1413.85
2304779,25.62,1413.86
2305590,25.56,1413.81
2306401,25.56,1413.87
2307212,25.56,1413.80
2308023,25.56,1413.79
2308838,25.56,1413.79
2309649,25.56,1413.80
2310460,25.56,1413.81
2311271,25.56,1413.75
2312082,25.56,1413.79
2312894,25.56,1413.80
2313705,25.56,1413.71
2314516,25.56,1413.79
2315327,25.56,1413.78
2316138,25.56,1413.78
2316949,25.56,1413.77
2317761,25.56,1413.76
2318572,25.56,1413.76
2319383,25.56,1413.72
2320194,25.56,1413.74
2321005,25.56,1413.69
2321816,25.56,1413.74
2322627,25.56,1413.68
2323438,25.56,1413.70
2324250,25.56,1413.70
2325061,25.56,1413.68
2325872,25.56,1413.69
2326686,25.56,1413.66
2327497,25.56,1413.64
2328308,25.56,1413.66
2329119,25.50,1413.63
2329931,25.50,1413.64
2330742,25.50,1413.59
2331553,25.50,1413.60
2332364,25.50,1413.64
2333175,25.50,1413.59
2333986,25.50,1413.57
2334798,25.50,1413.61
2335609,25.50,1413.57
2336420,25.50,1413.61
2337231,25.50,1413.55
2338042,25.50,1413.60
2338853,25.50,1413.55
2339664,25.50,1413.55
2340475,25.50,1413.56
2341286,25.50,1413.55
2342097,25.50,1413.53
2342909,25.50,1413.55
2343720,25.50,1413.56
2344534,25.50,1413.55
2345345,25.50,1413.49
2346156,25.50,1413.55
2346967,25.50,1413.48
2347778,25.50,1413.51
2348590,25.50,1413.48
2349401,25.50,1413.48
2350212,25.50,1413.52
2351023,25.50,1413.44
2351834,25.50,1413.49
2352645,25.44,1413.48
2353456,25.50,1413.47
2354267,25.50,1413.45
2355078,25.44,1413.44
2355889,25.44,1413.44
2356700,25.44,1413.43
2357511,25.44,1413.40
2358322,25.44,1413.46
2359133,25.44,1413.41
2359944,25.44,1413.39
2360756,25.44,1413.42
2361567,25.44,1413.44
2362390,25.44,1413.36
2363201,25.44,1413.38
2364011,25.44,1413.35
2364822,25.44,1413.42
2365632,25.44,1413.40
2366443,25.44,1413.38
2367253,25.44,1413.39
2368064,25.44,1413.32
2368874,25.44,1413.40
2369685,25.44,1413.34
2370495,25.44,1413.37
2371306,25.44,1413.35
2372116,25.44,1413.31
2372927,25.44,1413.31
2373737,25.44,1413.32
2374548,25.44,1413.31
2375358,25.44,1413.29
2376169,25.44,1413.33
2376979,25.44,1413.29
2377790,25.44,1413.29
2378600,25.44,1413.26
2379411,25.44,1413.25
2380221,25.44,1413.21
2381035,25.37,1413.26
2381845,25.44,1413.28
2382656,25.44,1413.26
2383467,25.44,1413.27
2384277,25.44,1413.28
2385088,25.37,1413.20
2385898,25.37,1413.24
2386709,25.37,1413.18
2387520,25.44,1413.24
2388330,25.37,1413.20
2389141,25.37,1413.21
2389951,25.37,1413.21
2390762,25.37,1413.21
2391573,25.37,1413.23
2392383,25.37,1413.20
2393194,25.37,1413.22
2394004,25.37,1413.18
2394815,25.37,1413.17
2395626,25.37,1413.17
2396436,25.37,1413.18
2397247,25.37,1413.16
2398057,25.37,1413.15
2398871,25.37,1413.18
2399682,25.37,1413.13
2400492,25.37,1413.16
2401303,25.37,1413.17
2402113,25.37,1413.11
2402924,25.37,1413.16
2403735,25.37,1413.16
2404545,25.37,1413.14
2405356,25.37,1413.12
2406166,25.37,1413.11
2406977,25.37,1413.07
2407788,25.37,1413.11
2408598,25.37,1413.09
2409409,25.37,1413.06
2410219,25.37,1413.07
2411030,25.37,1413.11
2411841,25.37,1413.11
2412660,25.37,1413.10
2413470,25.37,1413.08
2414281,25.37,1413.02
2415091,25.31,1413.06
2415902,25.31,1413.04
2416715,25.37,1413.03
2417526,25.31,1413.04
2418336,25.37,1413.06
2419147,25.31,1413.06
2419957,25.31,1413.05
2420768,25.37,1413.04
2421578,25.31,1413.04
2422388,25.37,1413.04
2423199,25.31,1413.02
2424010,25.31,1413.03
2424820,25.31,1413.03
2425631,25.31,1412.99
2426441,25.37,1413.02
2427252,25.31,1413.03
2428062,25.31,1412.99
2428873,25.31,1413.01
2429683,25.31,1413.03
2430494,25.31,1412.98
2431305,25.31,1413.00
2432115,25.31,1413.00
2432926,25.31,1412.98
2433736,25.31,1412.99
2434550,25.31,1412.98
2435360,25.31,1412.98
2436171,25.31,1412.96
2436982,25.31,1412.96
2437792,25.31,1412.99
2438603,25.31,1412.96
2439413,25.31,1412.95
2440224,25.31,1412.93
2441035,25.31,1412.97
2441845,25.31,1412.97
2442656,25.31,1412.92
2443466,25.31,1412.95
2444277,25.31,1412.95
2445087,25.31,1412.89
2445898,25.31,1412.91
2446708,25.31,1412.93
2447519,25.31,1412.89
2448330,25.31,1412.88
2449140,25.31,1412.91
2449951,25.31,1412.90
2450761,25.31,1412.95
2451572,25.31,1412.93
2452383,25.31,1412.94
2453196,25.31,1412.94
2454007,25.31,1412.89
2454817,25.31,1412.86
2455628,25.31,1412.88
2456438,25.31,1412.88
2457249,25.31,1412.86
2458060,25.31,1412.88
2458870,25.31,1412.85
2459681,25.25,1412.84
2460491,25.25,1412.89
2461302,25.31,1412.85
2462113,25.31,1412.90
2462923,25.31,1412.84
2463734,25.31,1412.84
2464544,25.25,1412.82
2465355,25.31,1412.81
2466166,25.25,1412.81
2466976,25.31,1412.85
2467787,25.31,1412.83
2468597,25.25,1412.81
2469408,25.25,1412.83
2470219,25.25,1412.84
2471032,25.25,1412.78
2471843,25.25,1412.77
2472653,25.25,1412.82
2473464,25.25,1412.85
2474274,25.25,1412.78
2475085,25.25,1412.78
2475896,25.25,1412.80
2476706,25.25,1412.78
2477517,25.25,1412.78
2478327,25.25,1412.74
2479138,25.25,1412.73
2479949,25.25,1412.76
2480759,25.25,1412.77
2481570,25.25,1412.77
2482380,25.25,1412.74
2483191,25.25,1412.74
2484002,25.25,1412.79
2484812,25.25,1412.77
2485623,25.25,1412.73
2486433,25.25,1412.79
2487244,25.25,1412.75
2488054,25.25,1412.71
2488868,25.25,1412.69
2489678,25.25,1412.76
2490489,25.25,1412.71
2491299,25.25,1412.73
2492110,25.25,1412.76
2492920,25.25,1412.69
2493731,25.25,1412.72
2494541,25.25,1412.71
2495352,25.25,1412.73
2496162,25.25,1412.73
2496973,25.25,1412.69
2497783,25.25,1412.69
2498594,25.25,1412.69
2499404,25.25,1412.68
2500215,25.25,1412.68
2501025,25.25,1412.72
2501836,25.25,1412.70
2502646,25.25,1412.69
2503457,25.25,1412.66
2504267,25.19,1412.67
2505078,25.25,1412.63
2505888,25.25,1412.69
2506702,25.25,1412.67
2507513,25.25,1412.64
2508324,25.19,1412.67
2509134,25.25,1412.70
2509945,25.19,1412.67
2510756,25.25,1412.61
2511567,25.25,1412.63
2512378,25.19,1412.63
2513188,25.19,1412.62
2513999,25.25,1412.67
2514810,25.19,1412.62
2515621,25.25,1412.63
2516432,25.19,1412.60
2517242,25.19,1412.60
2518053,25.19,1412.61
2518864,25.19,1412.67
2519675,25.25,1412.60
2520486,25.25,1412.65
2521296,25.25,1412.62
2522107,25.25,1412.54
2522918,25.19,1412.58
2523729,25.19,1412.60
2524540,25.19,1412.54
2525353,25.19,1412.60
2526164,25.19,1412.54
2526975,25.19,1412.58
2527786,25.19,1412.58
2528597,25.19,1412.60
2529408,25.19,1412.61
2530219,25.19,1412.58
2531029,25.19,1412.61
2531840,25.19,1412.54
2532651,25.19,1412.55
2533462,25.19,1412.59
2534273,25.19,1412.56
2535084,25.19,1412.59
2535895,25.19,1412.54
2536706,25.19,1412.53
2537516,25.19,1412.51
2538327,25.19,1412.59
2539138,25.19,1412.57
2539949,25.19,1412.52
2540760,25.19,1412.59
2541571,25.19,1412.53
2542382,25.19,1412.54
2543196,25.19,1412.57
2544006,25.19,1412.52
2544817,25.19,1412.50
2545628,25.19,1412.53
2546439,25.19,1412.54
2547250,25.19,1412.54
2548061,25.19,1412.52
2548872,25.19,1412.53
2549683,25.19,1412.49
2550493,25.19,1412.49
2551304,25.19,1412.55
2552115,25.19,1412.53
2552926,25.19,1412.47
2553737,25.19,1412.49
2554548,25.19,1412.52
2555359,25.19,1412.48
2556169,25.19,1412.52
2556980,25.19,1412.50
2557791,25.19,1412.48
2558602,25.19,1412.50
2559413,25.19,1412.46
2560224,25.19,1412.45
2561038,25.19,1412.51
2561849,25.19,1412.47
2562660,25.19,1412.46
2563470,25.19,1412.48
2564281,25.19,1412.47
2565092,25.19,1412.46
2565903,25.19,1412.54
2566714,25.12,1412.45
2567525,25.19,1412.46
2568335,25.12,1412.51
2569146,25.19,1412.44
2569957,25.12,1412.44
2570768,25.12,1412.43
2571579,25.12,1412.42
2572389,25.12,1412.41
2573200,25.19,1412.44
2574011,25.19,1412.41
2574822,25.12,1412.44
2575632,25.19,1412.42
2576443,25.19,1412.43
2577254,25.19,1412.44
2578065,25.12,1412.46
2578876,25.12,1412.43
2579684,25.19,1412.44
2580495,25.12,1412.44
2581306,25.12,1412.43
2582117,25.12,1412.39
2582928,25.12,1412.43
2583738,25.19,1412.43
2584549,25.12,1412.44
2585360,25.12,1412.36
2586171,25.12,1412.38
2586982,25.12,1412.39
2587793,25.12,1412.39
2588604,25.12,1412.41
2589414,25.12,1412.41
2590225,25.12,1412.37
2591036,25.12,1412.41
2591847,25.12,1412.38
2592658,25.12,1412.33
2593469,25.12,1412.40
2594280,25.12,1412.36
2595091,25.12,1412.38
2595901,25.12,1412.39
2596712,25.12,1412.36
2597526,25.12,1412.34
2598337,25.12,1412.40
2599148,25.12,1412.35
2599959,25.12,1412.35
2600770,25.12,1412.36
2601580,25.12,1412.39
2602391,25.12,1412.33
2603202,25.12,1412.36
2604013,25.12,1412.33
2604824,25.12,1412.37
2605635,25.12,1412.35
2606446,25.12,1412.31
2607256,25.12,1412.34
2608067,25.12,1412.35
2608878,25.12,1412.40
2609689,25.12,1412.38
2610500,25.12,1412.39
2611311,25.12,1412.37
2612122,25.12,1412.33
2612933,25.12,1412.34
2613743,25.12,1412.33
2614554,25.12,1412.32
2615368,25.12,1412.31
2616179,25.12,1412.31
2616990,25.12,1412.38
2617801,25.12,1412.33
2618612,25.12,1412.34
2619423,25.12,1412.31
2620233,25.12,1412.33
2621044,25.12,1412.30
2621855,25.12,1412.31
2622666,25.12,1412.29
2623477,25.12,1412.30
2624288,25.12,1412.32
2625099,25.12,1412.29
2625909,25.12,1412.30
2626720,25.12,1412.33
2627531,25.12,1412.33
2628342,25.12,1412.28
2629153,25.12,1412.30
2629964,25.12,1412.29
2630775,25.12,1412.29
2631585,25.06,1412.31
2632396,25.12,1412.28
2633210,25.12,1412.28
2634021,25.12,1412.29
2634832,25.12,1412.29
2635643,25.12,1412.27
2636453,25.12,1412.24
2637264,25.12,1412.29
2638075,25.12,1412.25
2638886,25.12,1412.27
2639696,25.12,1412.28
2640507,25.06,1412.22
2641318,25.12,1412.26
2642129,25.12,1412.25
2642940,25.12,1412.31
2643750,25.12,1412.23
2644561,25.12,1412.20
2645372,25.12,1412.22
2646182,25.06,1412.27
2646993,25.12,1412.24
2647804,25.12,1412.27
2648615,25.06,1412.20
2649426,25.12,1412.27
2650236,25.12,1412.23
2651047,25.06,1412.19
2651861,25.06,1412.26
2652672,25.06,1412.23
2653483,25.12,1412.21
2654294,25.06,1412.26
2655105,25.06,1412.26
2655917,25.12,1412.23
2656728,25.12,1412.22
2657539,25.12,1412.24
2658350,25.06,1412.19
2659161,25.06,1412.21
2659972,25.06,1412.23
2660783,25.06,1412.20
2661594,25.06,1412.19
2662405,25.06,1412.21
2663216,25.06,1412.18
2664027,25.06,1412.22
2664839,25.06,1412.21
2665650,25.06,1412.15
2666461,25.06,1412.20
2667272,25.06,1412.19
2668083,25.06,1412.21
2668894,25.06,1412.19
2669708,25.12,1412.21
2670520,25.06,1412.20
2671331,25.06,1412.16
2672142,25.06,1412.16
2672953,25.06,1412.15
2673764,25.06,1412.17
2674575,25.06,1412.18
2675386,25.06,1412.20
2676198,25.06,1412.16
2677009,25.06,1412.15
2677820,25.06,1412.16
2678631,25.06,1412.14
2679442,25.06,1412.19
2680253,25.06,1412.18
2681065,25.06,1412.13
2681876,25.06,1412.21
2682687,25.06,1412.15
2683498,25.06,1412.17
2684309,25.06,1412.13
2685120,25.06,1412.12
2685931,25.06,1412.17
2686743,25.06,1412.11
2687557,25.06,1412.12
2688368,25.06,1412.17
2689179,25.06,1412.15
2689990,25.06,1412.16
2690802,25.06,1412.18
2691613,25.06,1412.15
2692424,25.06,1412.15
2693235,25.06,1412.16
2694046,25.06,1412.16
2694857,25.06,1412.09
2695669,25.06,1412.15
2696480,25.06,1412.19
2697291,25.06,1412.10
2698102,25.06,1412.15
2698913,25.06,1412.12
2699724,25.06,1412.14
2700535,25.06,1412.12
2701347,25.06,1412.15
2702158,25.06,1412.14
2702969,25.06,1412.13
2703780,25.06,1412.09
2704591,25.06,1412.04
2705406,25.06,1412.16
2706217,25.06,1412.12
2707028,25.06,1412.09
2707839,25.06,1412.13
2708650,25.06,1412.10
2709461,25.06,1412.08
2710273,25.06,1412.12
2711084,25.06,1412.12
2711895,25.06,1412.08
2712706,25.06,1412.10
2713517,25.06,1412.12
2714328,25.06,1412.09
2715139,25.06,1412.08
2715951,25.06,1412.07
2716762,25.06,1412.07
2717573,25.06,1412.11
2718384,25.06,1412.08
2719195,25.06,1412.10
2720006,25.06,1412.13
2720817,25.06,1412.13
2721628,25.06,1412.09
2722439,25.06,1412.08
2723250,25.06,1412.07
2724065,25.06,1412.07
2724876,25.06,1412.09
2725687,25.06,1412.04
2726498,25.06,1412.10
2727309,25.06,1412.07
2728120,25.06,1412.10
2728931,25.06,1412.06
2729742,25.06,1412.06
2730553,25.06,1412.08
2731364,25.06,1412.08
2732175,25.06,1412.07
2732986,25.06,1412.07
2733797,25.06,1412.10
2734608,25.06,1412.04
2735419,25.06,1412.05
2736231,25.06,1412.05
2737042,25.06,1412.06
2737853,25.00,1412.05
2738664,25.06,1412.06
2739475,25.00,1412.03
2740286,25.06,1412.05
2741097,25.00,1412.03
2741912,25.00,1412.03
2742723,25.06,1412.04
2743534,25.06,1412.01
2744345,25.00,1412.02
2745156,25.00,1412.06
2745967,25.06,1412.04
2746778,25.06,1412.05
2747589,25.00,1412.04
2748400,25.00,1412.02
2749211,25.00,1412.01
2750023,25.06,1412.03
2750834,25.06,1411.99
2751645,25.00,1412.01
2752456,25.00,1412.04
2753267,25.00,1411.98
2754078,25.00,1411.99
2754889,25.00,1412.01
2755700,25.00,1411.95
2756511,25.00,1412.02
2757322,25.00,1412.00
2758134,25.00,1412.02
2758945,25.00,1411.99
2759759,25.00,1412.02
2760570,25.00,1412.01
2761381,25.00,1411.99
2762193,25.00,1411.96
2763004,25.00,1411.95
2763815,25.00,1411.98
2764626,25.00,1411.95
2765437,25.00,1411.99
2766248,25.00,1411.97
2767059,25.00,1411.97
2767871,25.00,1411.97
2768682,25.00,1411.98
2769493,25.00,1412.00
2770304,25.00,1411.98
2771115,25.00,1411.99
2771926,25.00,1411.97
2772738,25.00,1411.93
2773549,25.00,1411.96
2774360,25.00,1411.94
2775171,25.00,1411.93
2775982,25.00,1411.96
2776793,25.00,1412.01
2777607,25.00,1411.98
2778418,25.00,1411.96
2779229,25.00,1411.99
2780040,25.00,1411.96
2780851,25.00,1411.94
2781662,25.00,1411.97
2782473,25.00,1411.95
2783284,25.00,1412.01
2784095,25.00,1411.93
2784906,25.00,1411.98
2785718,25.00,1411.91
2786529,25.00,1411.93
2787340,25.00,1411.99
2788151,25.00,1411.95
2788962,25.00,1411.96
2789773,25.00,1411.94
2790584,25.00,1411.95
2791395,25.00,1411.95
2792206,25.00,1411.98
2793017,25.00,1411.92
2793828,25.00,1411.92
2794639,25.00,1411.95
2795450,25.00,1411.97
2796264,25.00,1411.96
2797076,25.00,1411.94
2797887,25.00,1411.93
2798698,25.00,1411.92
2799509,25.00,1411.95
2800321,25.00,1411.88
2801132,25.00,1411.96
2801943,25.00,1411.92
2802755,25.00,1411.93
2803566,25.00,1411.92
2804377,25.00,1411.92
2805189,25.00,1411.90
2806000,25.00,1411.92
2806811,25.00,1411.91
2807622,25.00,1411.92
2808434,25.00,1411.94
2809245,25.00,1411.95
2810056,25.00,1411.88
2810867,25.00,1411.92
2811679,25.00,1411.89
2812490,25.00,1411.90
2813301,25.00,1411.90
2814116,25.00,1411.87
2814928,25.00,1411.90
2815739,25.00,1411.90
2816550,25.00,1411.91
2817362,25.00,1411.90
2818173,25.00,1411.86
2818984,25.00,1411.90
2819796,25.00,1411.90
2820607,25.00,1411.88
2821419,25.00,1411.93
2822230,25.00,1411.90
2823041,25.00,1411.89
2823853,25.00,1411.88
2824664,25.00,1411.85
2825476,25.00,1411.92
2826287,25.00,1411.91
2827098,25.00,1411.86
2827910,25.00,1411.88
2828721,25.00,1411.88
2829533,25.00,1411.84
2830344,25.00,1411.90
2831155,25.00,1411.86
2831970,25.00,1411.89
2832782,25.00,1411.88
2833593,25.00,1411.87
2834404,25.00,1411.86
2835216,25.00,1411.89
2836027,25.00,1411.89
2836839,25.00,1411.87
2837650,25.00,1411.86
2838461,25.00,1411.85
2839273,25.00,1411.89
2840084,25.00,1411.85
2840896,25.00,1411.87
2841707,25.00,1411.82
2842518,25.00,1411.84
2843330,25.00,1411.83
2844141,25.00,1411.85
2844953,25.00,1411.86
2845764,25.00,1411.84
2846575,25.00,1411.85
2847387,25.00,1411.84
2848198,25.00,1411.84
2849010,25.00,1411.91
2849824,25.00,1411.86
2850636,24.94,1411.82
2851447,25.00,1411.83
2852259,25.00,1411.80
2853070,25.00,1411.81
2853881,25.00,1411.85
2854693,25.00,1411.86
2855504,25.00,1411.85
2856315,25.00,1411.86
2857127,25.00,1411.84
2857938,24.94,1411.85
2858750,25.00,1411.84
2859561,25.00,1411.83
2860372,24.94,1411.85
2861184,25.00,1411.80
2861995,24.94,1411.84
2862807,25.00,1411.83
2863618,24.94,1411.79
2864429,25.00,1411.85
2865241,24.94,1411.82
2866052,24.94,1411.79
2866864,24.94,1411.82
2867675,24.94,1411.81
2868490,25.00,1411.84
2869301,24.94,1411.81
2870121,25.00,1411.82
2870932,24.94,1411.81
2871744,25.00,1411.79
2872555,25.00,1411.82
2873366,25.00,1411.81
2874178,24.94,1411.78
2874989,25.00,1411.83
2875800,24.94,1411.80
2876612,24.94,1411.81
2877423,24.94,1411.80
2878234,24.94,1411.86
2879045,24.94,1411.80
2879857,24.94,1411.80
2880668,24.94,1411.78
2881479,25.00,1411.81
2882290,24.94,1411.82
